scope,position,digit,count,proportion,chi2,p_value,q_value,reject_fdr_05
Giải tư,3,6,2841,0.10013393486536021,13.460312984632736,0.14285952890676482,0.5428662098457063,False
Giải tư,3,7,2806,0.09890032426335824,13.460312984632736,0.14285952890676482,0.5428662098457063,False
Giải tư,3,8,2876,0.1013675454673622,13.460312984632736,0.14285952890676482,0.5428662098457063,False
Giải tư,3,9,2829,0.09971098265895954,13.460312984632736,0.14285952890676482,0.5428662098457063,False
Giải tư,4,0,2845,0.10027491893416043,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,4,1,2925,0.10309460031016496,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,4,2,2752,0.0969970393345552,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,4,3,2833,0.09985196672775977,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,4,4,2880,0.10150852953616242,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,4,5,2806,0.09890032426335824,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,4,6,2827,0.09964049062455943,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,4,7,2869,0.10112082334696179,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,4,8,2800,0.0986888481601579,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,4,9,2835,0.09992245876215988,7.174538277174681,0.6189530286217112,0.9618173720989114,False
Giải tư,5,0,0,,,,,False
Giải tư,5,1,0,,,,,False
Giải tư,5,2,0,,,,,False
Giải tư,5,3,0,,,,,False
Giải tư,5,4,0,,,,,False
Giải tư,5,5,0,,,,,False
Giải tư,5,6,0,,,,,False
Giải tư,5,7,0,,,,,False
Giải tư,5,8,0,,,,,False
Giải tư,5,9,0,,,,,False
Giải năm,1,0,4358,0.10240142863856384,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,1,1,4211,0.09894731895295832,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,1,2,4304,0.10113257201936181,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,1,3,4252,0.09991071008975985,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,1,4,4326,0.10164951360496263,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,1,5,4217,0.09908830302175854,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,1,6,4209,0.09890032426335824,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,1,7,4111,0.09659758447295455,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,1,8,4271,0.10035715964096058,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,1,9,4299,0.10101508529536163,10.921001926782273,0.2811627659875087,0.7335219637933751,False
Giải năm,2,0,4323,0.10157902157056253,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,2,1,4243,0.09969923398655951,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,2,2,4322,0.10155552422576249,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,2,3,4232,0.09944076319375911,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,2,4,4282,0.10061563043376098,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,2,5,4063,0.09546971192255276,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,2,6,4331,0.10176700032896283,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,2,7,4408,0.10357629587856572,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,2,8,4167,0.09791343578175667,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,2,9,4187,0.09838338267775741,20.895154847502234,0.01312417138476753,0.2493592563105831,False
Giải năm,3,0,4210,0.09892382160815828,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,3,1,4260,0.10009868884816016,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,3,2,4243,0.09969923398655951,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,3,3,4270,0.10033366229616053,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,3,4,4285,0.1006861224681611,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,3,5,4183,0.09828939329855726,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,3,6,4266,0.10023967291696038,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,3,7,4341,0.1020019737769632,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,3,8,4333,0.1018139950185629,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,3,9,4167,0.09791343578175667,7.0119836458480185,0.6358716747936419,0.9618173720989114,False
Giải năm,4,0,4223,0.09922928709055877,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,4,1,4347,0.10214295784576342,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,4,2,4203,0.09875934019455801,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,4,3,4247,0.09979322336575967,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,4,4,4265,0.10021617557216035,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,4,5,4227,0.09932327646975891,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,4,6,4292,0.10085060388176136,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,4,7,4316,0.10141454015696226,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,4,8,4110,0.09657408712815452,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,4,9,4328,0.10169650829456271,10.47455237558156,0.31344957616063773,0.7335219637933751,False
Giải năm,5,0,0,,,,,False
Giải năm,5,1,0,,,,,False
Giải năm,5,2,0,,,,,False
Giải năm,5,3,0,,,,,False
Giải năm,5,4,0,,,,,False
Giải năm,5,5,0,,,,,False
Giải năm,5,6,0,,,,,False
Giải năm,5,7,0,,,,,False
Giải năm,5,8,0,,,,,False
Giải năm,5,9,0,,,,,False
Giải sáu,1,0,2070,0.09727900747215565,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,1,1,2128,0.10000469946896001,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,1,2,2179,0.10240142863856384,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,1,3,2114,0.09934677381455896,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,1,4,2133,0.10023967291696038,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,1,5,2184,0.10263640208656422,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,1,6,2096,0.0985008694017576,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,1,7,2157,0.1013675454673622,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,1,8,2105,0.09892382160815828,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,1,9,2113,0.09929977912495888,5.611588890455378,0.7780741662594931,0.9618173720989114,False
Giải sáu,2,0,2093,0.09835988533295738,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,2,1,2215,0.10409323746416654,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,2,2,2041,0.09591616147375347,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,2,3,2121,0.09967573664175948,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,2,4,2142,0.10066262512336106,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,2,5,2151,0.10108557732976174,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,2,6,2198,0.10329432774096527,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,2,7,2066,0.09709102871375534,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,2,8,2104,0.0988768269185582,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,2,9,2148,0.10094459326096152,12.621316791202595,0.18050308159168477,0.623556100044002,False
Giải sáu,3,0,2033,0.09554020395695287,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,3,1,2154,0.10122656139856197,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,3,2,2139,0.10052164105456084,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,3,3,2155,0.10127355608816203,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,3,4,2117,0.09948775788335917,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,3,5,2083,0.09788993843695662,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,3,6,2134,0.10028666760656046,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,3,7,2106,0.09897081629775835,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,3,8,2153,0.10117956670896189,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,3,9,2205,0.1036232905681658,9.291273086141265,0.4108332399224577,0.8216664798449154,False
Giải sáu,4,0,0,,,,,False
Giải sáu,4,1,0,,,,,False
Giải sáu,4,2,0,,,,,False
Giải sáu,4,3,0,,,,,False
Giải sáu,4,4,0,,,,,False
Giải sáu,4,5,0,,,,,False
Giải sáu,4,6,0,,,,,False
Giải sáu,4,7,0,,,,,False
Giải sáu,4,8,0,,,,,False
Giải sáu,4,9,0,,,,,False
Giải sáu,5,0,0,,,,,False
Giải sáu,5,1,0,,,,,False
Giải sáu,5,2,0,,,,,False
Giải sáu,5,3,0,,,,,False
Giải sáu,5,4,0,,,,,False
Giải sáu,5,5,0,,,,,False
Giải sáu,5,6,0,,,,,False
Giải sáu,5,7,0,,,,,False
Giải sáu,5,8,0,,,,,False
Giải sáu,5,9,0,,,,,False
Giải bảy,1,0,2788,0.09826589595375723,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,1,1,2818,0.09932327646975891,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,1,2,2925,0.10309460031016496,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,1,3,2841,0.10013393486536021,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,1,4,2867,0.10105033131256168,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,1,5,2833,0.09985196672775977,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,1,6,2826,0.09960524460735937,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,1,7,2800,0.0986888481601579,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,1,8,2794,0.09847737205695756,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,1,9,2880,0.10150852953616242,5.859861835612576,0.7538578915347792,0.9618173720989114,False
Giải bảy,2,0,2829,0.09971098265895954,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,2,1,2850,0.10045114902016072,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,2,2,2859,0.10076836317496123,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,2,3,2874,0.10129705343296208,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,2,4,2776,0.09784294374735655,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,2,5,2810,0.09904130833215846,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,2,6,2830,0.09974622867615959,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,2,7,2813,0.09914704638375864,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,2,8,2820,0.09939376850415903,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,2,9,2911,0.10260115606936417,4.555759199210489,0.8711894448723605,0.9618173720989114,False
Giải bảy,3,0,0,,,,,False
Giải bảy,3,1,0,,,,,False
Giải bảy,3,2,0,,,,,False
Giải bảy,3,3,0,,,,,False
Giải bảy,3,4,0,,,,,False
Giải bảy,3,5,0,,,,,False
Giải bảy,3,6,0,,,,,False
Giải bảy,3,7,0,,,,,False
Giải bảy,3,8,0,,,,,False
Giải bảy,3,9,0,,,,,False
Giải bảy,4,0,0,,,,,False
Giải bảy,4,1,0,,,,,False
Giải bảy,4,2,0,,,,,False
Giải bảy,4,3,0,,,,,False
Giải bảy,4,4,0,,,,,False
Giải bảy,4,5,0,,,,,False
Giải bảy,4,6,0,,,,,False
Giải bảy,4,7,0,,,,,False
Giải bảy,4,8,0,,,,,False
Giải bảy,4,9,0,,,,,False
Giải bảy,5,0,0,,,,,False
Giải bảy,5,1,0,,,,,False
Giải bảy,5,2,0,,,,,False
Giải bảy,5,3,0,,,,,False
Giải bảy,5,4,0,,,,,False
Giải bảy,5,5,0,,,,,False
Giải bảy,5,6,0,,,,,False
Giải bảy,5,7,0,,,,,False
Giải bảy,5,8,0,,,,,False
Giải bảy,5,9,0,,,,,False
